CallID,CustomerID,CallDate,IssueType,ResolutionStatus,SupervisorID
474,5504,2023-01-20 17:00:00,Issue1,Resolved,1
475,2096,2023-01-20 18:00:00,Issue1,Pending,34
476,9594,2023-01-20 19:00:00,Issue3,Pending,68
477,7866,2023-01-20 20:00:00,Issue3,Resolved,9
478,8075,2023-01-20 21:00:00,Issue3,Resolved,85
479,1327,2023-01-20 22:00:00,Issue3,Resolved,3
480,3039,2023-01-20 23:00:00,Issue1,Pending,75
481,6201,2023-01-21 00:00:00,Issue2,Pending,84
482,9458,2023-01-21 01:00:00,Issue1,Resolved,29
483,1553,2023-01-21 02:00:00,Issue1,Pending,17
484,1699,2023-01-21 03:00:00,Issue2,Pending,21
485,8006,2023-01-21 04:00:00,Issue1,Resolved,72
486,7006,2023-01-21 05:00:00,Issue3,Pending,59
487,8441,2023-01-21 06:00:00,Issue1,Pending,38
488,2296,2023-01-21 07:00:00,Issue3,Pending,8
489,1636,2023-01-21 08:00:00,Issue3,Resolved,15
490,1220,2023-01-21 09:00:00,Issue3,Pending,94
491,4511,2023-01-21 10:00:00,Issue1,Pending,98
492,6448,2023-01-21 11:00:00,Issue1,Resolved,52
493,3736,2023-01-21 12:00:00,Issue3,Pending,93
494,6459,2023-01-21 13:00:00,Issue1,Resolved,98
495,4844,2023-01-21 14:00:00,Issue2,Resolved,47
496,8272,2023-01-21 15:00:00,Issue2,Pending,94
497,2776,2023-01-21 16:00:00,Issue1,Pending,80
498,3237,2023-01-21 17:00:00,Issue1,Pending,89
499,740,2023-01-21 18:00:00,Issue2,Resolved,6
500,1865,2023-01-21 19:00:00,Issue1,Resolved,34
501,1087,2023-01-21 20:00:00,Issue1,Pending,97
502,7967,2023-01-21 21:00:00,Issue2,Pending,43
503,2021,2023-01-21 22:00:00,Issue1,Resolved,41
504,8315,2023-01-21 23:00:00,Issue2,Pending,15
505,4095,2023-01-22 00:00:00,Issue3,Resolved,28
506,7524,2023-01-22 01:00:00,Issue1,Pending,83
507,5196,2023-01-22 02:00:00,Issue1,Resolved,25
508,2709,2023-01-22 03:00:00,Issue3,Pending,71
509,620,2023-01-22 04:00:00,Issue3,Pending,36
510,6201,2023-01-22 05:00:00,Issue3,Resolved,15
511,9197,2023-01-22 06:00:00,Issue2,Resolved,36
512,5405,2023-01-22 07:00:00,Issue2,Pending,90
513,9361,2023-01-22 08:00:00,Issue3,Pending,51
514,7898,2023-01-22 09:00:00,Issue1,Pending,12
515,5335,2023-01-22 10:00:00,Issue2,Resolved,67
516,6218,2023-01-22 11:00:00,Issue1,Resolved,54
517,5533,2023-01-22 12:00:00,Issue3,Resolved,68
518,8296,2023-01-22 13:00:00,Issue2,Resolved,66
519,2202,2023-01-22 14:00:00,Issue3,Resolved,48
520,1237,2023-01-22 15:00:00,Issue2,Pending,93
521,5136,2023-01-22 16:00:00,Issue2,Pending,62
522,5179,2023-01-22 17:00:00,Issue3,Resolved,50
523,9117,2023-01-22 18:00:00,Issue2,Pending,75
524,2373,2023-01-22 19:00:00,Issue2,Resolved,62
525,6150,2023-01-22 20:00:00,Issue2,Pending,8
526,782,2023-01-22 21:00:00,Issue3,Resolved,47
527,6066,2023-01-22 22:00:00,Issue1,Pending,55
528,5570,2023-01-22 23:00:00,Issue1,Pending,10
529,2008,2023-01-23 00:00:00,Issue2,Resolved,52
530,1932,2023-01-23 01:00:00,Issue1,Pending,40
531,7976,2023-01-23 02:00:00,Issue2,Resolved,1
532,8993,2023-01-23 03:00:00,Issue2,Pending,14
533,2482,2023-01-23 04:00:00,Issue1,Pending,87
534,42,2023-01-23 05:00:00,Issue1,Pending,57
535,441,2023-01-23 06:00:00,Issue1,Pending,85
536,4768,2023-01-23 07:00:00,Issue2,Pending,13
537,5039,2023-01-23 08:00:00,Issue2,Pending,81
538,9568,2023-01-23 09:00:00,Issue2,Resolved,45
539,2474,2023-01-23 10:00:00,Issue2,Pending,15
540,9621,2023-01-23 11:00:00,Issue1,Pending,59
541,271,2023-01-23 12:00:00,Issue3,Pending,20
542,3198,2023-01-23 13:00:00,Issue2,Pending,65
543,1658,2023-01-23 14:00:00,Issue3,Pending,47
544,3719,2023-01-23 15:00:00,Issue1,Resolved,71
545,6339,2023-01-23 16:00:00,Issue2,Pending,88
546,3226,2023-01-23 17:00:00,Issue1,Pending,84
547,5873,2023-01-23 18:00:00,Issue1,Pending,35
548,6396,2023-01-23 19:00:00,Issue3,Resolved,94
549,7426,2023-01-23 20:00:00,Issue2,Resolved,27
550,1334,2023-01-23 21:00:00,Issue1,Resolved,90
551,347,2023-01-23 22:00:00,Issue1,Resolved,46
552,4698,2023-01-23 23:00:00,Issue2,Pending,43
553,1197,2023-01-24 00:00:00,Issue1,Resolved,36
554,4258,2023-01-24 01:00:00,Issue1,Resolved,1
555,4332,2023-01-24 02:00:00,Issue3,Resolved,93
556,4679,2023-01-24 03:00:00,Issue3,Resolved,39
557,8866,2023-01-24 04:00:00,Issue1,Pending,48
558,8810,2023-01-24 05:00:00,Issue2,Pending,75
559,7294,2023-01-24 06:00:00,Issue1,Pending,67
560,8680,2023-01-24 07:00:00,Issue3,Resolved,44
561,4465,2023-01-24 08:00:00,Issue2,Pending,69
562,692,2023-01-24 09:00:00,Issue2,Pending,85
563,7627,2023-01-24 10:00:00,Issue1,Pending,23
564,64,2023-01-24 11:00:00,Issue1,Resolved,52
565,5697,2023-01-24 12:00:00,Issue3,Pending,25
566,8163,2023-01-24 13:00:00,Issue1,Pending,28
567,4551,2023-01-24 14:00:00,Issue2,Resolved,59
568,133,2023-01-24 15:00:00,Issue3,Pending,14
569,3969,2023-01-24 16:00:00,Issue2,Pending,98
570,3511,2023-01-24 17:00:00,Issue1,Pending,52
571,8971,2023-01-24 18:00:00,Issue2,Pending,30
572,2901,2023-01-24 19:00:00,Issue1,Resolved,26
573,6853,2023-01-24 20:00:00,Issue1,Pending,64
574,83,2023-01-24 21:00:00,Issue3,Resolved,98
575,3639,2023-01-24 22:00:00,Issue3,Resolved,59
576,2716,2023-01-24 23:00:00,Issue3,Resolved,98
577,4838,2023-01-25 00:00:00,Issue2,Pending,53
578,5712,2023-01-25 01:00:00,Issue1,Pending,13
579,9729,2023-01-25 02:00:00,Issue1,Resolved,80
580,1448,2023-01-25 03:00:00,Issue3,Pending,74
581,3110,2023-01-25 04:00:00,Issue3,Resolved,83
582,472,2023-01-25 05:00:00,Issue1,Resolved,72
583,6100,2023-01-25 06:00:00,Issue3,Pending,21
584,6921,2023-01-25 07:00:00,Issue3,Pending,33
585,9058,2023-01-25 08:00:00,Issue1,Pending,21
586,625,2023-01-25 09:00:00,Issue3,Resolved,41
587,4984,2023-01-25 10:00:00,Issue1,Pending,65
588,7915,2023-01-25 11:00:00,Issue3,Resolved,10
589,9173,2023-01-25 12:00:00,Issue2,Resolved,58
590,8915,2023-01-25 13:00:00,Issue3,Pending,88
591,5029,2023-01-25 14:00:00,Issue2,Resolved,3
592,3382,2023-01-25 15:00:00,Issue2,Pending,33
593,8196,2023-01-25 16:00:00,Issue3,Resolved,84
594,9318,2023-01-25 17:00:00,Issue1,Pending,88
595,2368,2023-01-25 18:00:00,Issue2,Resolved,32
596,4850,2023-01-25 19:00:00,Issue3,Resolved,69
597,1154,2023-01-25 20:00:00,Issue3,Resolved,8
598,6129,2023-01-25 21:00:00,Issue1,Pending,53
599,2865,2023-01-25 22:00:00,Issue2,Pending,68
600,4721,2023-01-25 23:00:00,Issue1,Resolved,65
601,6615,2023-01-26 00:00:00,Issue1,Resolved,55
602,450,2023-01-26 01:00:00,Issue2,Resolved,65
603,3749,2023-01-26 02:00:00,Issue1,Resolved,16
604,3983,2023-01-26 03:00:00,Issue2,Pending,78
605,531,2023-01-26 04:00:00,Issue3,Pending,29
606,4454,2023-01-26 05:00:00,Issue1,Pending,93
607,4551,2023-01-26 06:00:00,Issue3,Pending,75
608,2903,2023-01-26 07:00:00,Issue1,Pending,6
609,6815,2023-01-26 08:00:00,Issue3,Pending,97
610,1464,2023-01-26 09:00:00,Issue2,Resolved,97
611,4704,2023-01-26 10:00:00,Issue2,Resolved,53
612,5719,2023-01-26 11:00:00,Issue1,Resolved,57
613,6898,2023-01-26 12:00:00,Issue1,Pending,59
614,3580,2023-01-26 13:00:00,Issue3,Resolved,60
615,4743,2023-01-26 14:00:00,Issue3,Pending,56
616,2533,2023-01-26 15:00:00,Issue2,Resolved,26
617,4500,2023-01-26 16:00:00,Issue3,Pending,53
618,4355,2023-01-26 17:00:00,Issue3,Resolved,83
619,7661,2023-01-26 18:00:00,Issue2,Resolved,12
620,2955,2023-01-26 19:00:00,Issue3,Pending,72
621,2218,2023-01-26 20:00:00,Issue1,Resolved,52
622,9518,2023-01-26 21:00:00,Issue1,Resolved,65
623,2159,2023-01-26 22:00:00,Issue2,Resolved,29
624,4618,2023-01-26 23:00:00,Issue2,Pending,43
625,509,2023-01-27 00:00:00,Issue1,Resolved,14
626,6700,2023-01-27 01:00:00,Issue1,Resolved,89
627,5641,2023-01-27 02:00:00,Issue3,Resolved,29
628,2779,2023-01-27 03:00:00,Issue2,Resolved,93
629,9268,2023-01-27 04:00:00,Issue1,Resolved,28
630,1311,2023-01-27 05:00:00,Issue2,Resolved,86
631,7413,2023-01-27 06:00:00,Issue1,Resolved,53
632,7601,2023-01-27 07:00:00,Issue1,Resolved,12
633,1451,2023-01-27 08:00:00,Issue1,Pending,97
634,6189,2023-01-27 09:00:00,Issue2,Resolved,56
635,5695,2023-01-27 10:00:00,Issue2,Pending,93
636,2295,2023-01-27 11:00:00,Issue1,Resolved,64
637,8721,2023-01-27 12:00:00,Issue3,Pending,23
638,5046,2023-01-27 13:00:00,Issue3,Resolved,49
639,9491,2023-01-27 14:00:00,Issue1,Pending,6
640,5961,2023-01-27 15:00:00,Issue3,Pending,34
641,9191,2023-01-27 16:00:00,Issue3,Pending,80
642,5762,2023-01-27 17:00:00,Issue2,Pending,74
643,6866,2023-01-27 18:00:00,Issue2,Pending,37
644,6633,2023-01-27 19:00:00,Issue1,Resolved,9
645,92,2023-01-27 20:00:00,Issue2,Pending,12
646,5015,2023-01-27 21:00:00,Issue3,Resolved,13
647,97,2023-01-27 22:00:00,Issue2,Pending,27
648,8499,2023-01-27 23:00:00,Issue3,Pending,83
649,2241,2023-01-28 00:00:00,Issue2,Pending,28
650,2601,2023-01-28 01:00:00,Issue1,Pending,42
651,1720,2023-01-28 02:00:00,Issue2,Resolved,35
652,5015,2023-01-28 03:00:00,Issue3,Resolved,81
653,5736,2023-01-28 04:00:00,Issue2,Pending,47
654,8499,2023-01-28 05:00:00,Issue1,Resolved,54
655,5525,2023-01-28 06:00:00,Issue3,Pending,37
656,6584,2023-01-28 07:00:00,Issue2,Pending,37
657,4891,2023-01-28 08:00:00,Issue1,Resolved,96
658,8565,2023-01-28 09:00:00,Issue1,Pending,12
659,7071,2023-01-28 10:00:00,Issue1,Resolved,74
660,6019,2023-01-28 11:00:00,Issue3,Resolved,42
661,4987,2023-01-28 12:00:00,Issue1,Resolved,42
662,3570,2023-01-28 13:00:00,Issue2,Pending,76
663,6109,2023-01-28 14:00:00,Issue1,Resolved,62
664,2499,2023-01-28 15:00:00,Issue2,Resolved,39
665,4436,2023-01-28 16:00:00,Issue2,Pending,77
666,9406,2023-01-28 17:00:00,Issue1,Resolved,40
667,5196,2023-01-28 18:00:00,Issue2,Resolved,31
668,7546,2023-01-28 19:00:00,Issue3,Resolved,7
669,7225,2023-01-28 20:00:00,Issue3,Pending,70
670,1938,2023-01-28 21:00:00,Issue1,Resolved,42
671,5675,2023-01-28 22:00:00,Issue2,Resolved,29
672,2391,2023-01-28 23:00:00,Issue3,Resolved,3
673,801,2023-01-29 00:00:00,Issue3,Resolved,1
674,8653,2023-01-29 01:00:00,Issue3,Pending,8
675,7596,2023-01-29 02:00:00,Issue3,Pending,88
676,3275,2023-01-29 03:00:00,Issue3,Resolved,12
677,982,2023-01-29 04:00:00,Issue2,Resolved,39
678,8174,2023-01-29 05:00:00,Issue3,Pending,75
679,6437,2023-01-29 06:00:00,Issue1,Pending,4
680,3976,2023-01-29 07:00:00,Issue3,Pending,53
681,1864,2023-01-29 08:00:00,Issue1,Resolved,80
682,87,2023-01-29 09:00:00,Issue1,Pending,6
683,2414,2023-01-29 10:00:00,Issue1,Resolved,44
684,615,2023-01-29 11:00:00,Issue1,Pending,1
685,4932,2023-01-29 12:00:00,Issue1,Pending,71
686,7479,2023-01-29 13:00:00,Issue1,Pending,81
687,617,2023-01-29 14:00:00,Issue1,Resolved,93
688,6558,2023-01-29 15:00:00,Issue2,Resolved,3
689,8422,2023-01-29 16:00:00,Issue1,Resolved,41
690,903,2023-01-29 17:00:00,Issue3,Pending,11
691,2009,2023-01-29 18:00:00,Issue1,Pending,10
692,3416,2023-01-29 19:00:00,Issue3,Pending,66
693,9167,2023-01-29 20:00:00,Issue1,Resolved,80
694,2174,2023-01-29 21:00:00,Issue2,Pending,89
695,3373,2023-01-29 22:00:00,Issue3,Pending,39
696,7923,2023-01-29 23:00:00,Issue3,Pending,26
697,688,2023-01-30 00:00:00,Issue1,Resolved,22
698,436,2023-01-30 01:00:00,Issue3,Pending,56
699,1729,2023-01-30 02:00:00,Issue2,Pending,4
700,1198,2023-01-30 03:00:00,Issue1,Resolved,30
701,5243,2023-01-30 04:00:00,Issue1,Resolved,33
702,5637,2023-01-30 05:00:00,Issue3,Pending,18
703,7871,2023-01-30 06:00:00,Issue1,Resolved,3
704,7954,2023-01-30 07:00:00,Issue3,Resolved,30
705,6862,2023-01-30 08:00:00,Issue3,Pending,52
706,7298,2023-01-30 09:00:00,Issue2,Pending,4
707,4507,2023-01-30 10:00:00,Issue3,Resolved,70
708,6714,2023-01-30 11:00:00,Issue3,Pending,66
709,1924,2023-01-30 12:00:00,Issue1,Pending,18
710,3829,2023-01-30 13:00:00,Issue2,Resolved,45
711,3977,2023-01-30 14:00:00,Issue3,Pending,91
712,2759,2023-01-30 15:00:00,Issue2,Pending,32
713,8280,2023-01-30 16:00:00,Issue1,Resolved,41
714,7412,2023-01-30 17:00:00,Issue2,Pending,35
715,6413,2023-01-30 18:00:00,Issue3,Resolved,4
716,9501,2023-01-30 19:00:00,Issue3,Pending,42
717,3296,2023-01-30 20:00:00,Issue2,Resolved,93
718,2311,2023-01-30 21:00:00,Issue3,Pending,77
719,6779,2023-01-30 22:00:00,Issue1,Pending,25
720,1846,2023-01-30 23:00:00,Issue1,Pending,5
721,1786,2023-01-31 00:00:00,Issue1,Resolved,32
722,691,2023-01-31 01:00:00,Issue3,Resolved,70
723,3958,2023-01-31 02:00:00,Issue2,Resolved,27
724,2641,2023-01-31 03:00:00,Issue3,Resolved,43
725,9180,2023-01-31 04:00:00,Issue1,Pending,86
726,1832,2023-01-31 05:00:00,Issue2,Resolved,97
727,7781,2023-01-31 06:00:00,Issue2,Pending,79
728,4120,2023-01-31 07:00:00,Issue3,Pending,29
729,6398,2023-01-31 08:00:00,Issue2,Resolved,92
730,8501,2023-01-31 09:00:00,Issue3,Pending,16
731,4925,2023-01-31 10:00:00,Issue2,Pending,31
732,5728,2023-01-31 11:00:00,Issue3,Pending,56
733,950,2023-01-31 12:00:00,Issue1,Pending,27
734,9051,2023-01-31 13:00:00,Issue3,Resolved,80
735,1413,2023-01-31 14:00:00,Issue3,Resolved,20
736,7679,2023-01-31 15:00:00,Issue3,Pending,62
737,143,2023-01-31 16:00:00,Issue2,Resolved,59
738,4893,2023-01-31 17:00:00,Issue2,Resolved,96
739,4499,2023-01-31 18:00:00,Issue3,Pending,60
740,4043,2023-01-31 19:00:00,Issue2,Pending,38
741,6751,2023-01-31 20:00:00,Issue2,Resolved,64
742,726,2023-01-31 21:00:00,Issue1,Resolved,64
743,7342,2023-01-31 22:00:00,Issue3,Resolved,48
744,680,2023-01-31 23:00:00,Issue2,Pending,42
745,3113,2023-02-01 00:00:00,Issue3,Resolved,93
746,792,2023-02-01 01:00:00,Issue1,Resolved,70
747,87,2023-02-01 02:00:00,Issue2,Resolved,80
748,8152,2023-02-01 03:00:00,Issue2,Pending,59
749,9379,2023-02-01 04:00:00,Issue3,Pending,78
750,6111,2023-02-01 05:00:00,Issue1,Pending,49
751,6966,2023-02-01 06:00:00,Issue2,Pending,57
752,456,2023-02-01 07:00:00,Issue3,Pending,46
753,9623,2023-02-01 08:00:00,Issue3,Resolved,96
754,889,2023-02-01 09:00:00,Issue1,Resolved,99
755,8154,2023-02-01 10:00:00,Issue3,Pending,44
756,7378,2023-02-01 11:00:00,Issue2,Resolved,87
757,7008,2023-02-01 12:00:00,Issue1,Pending,44
758,2136,2023-02-01 13:00:00,Issue3,Resolved,70
759,681,2023-02-01 14:00:00,Issue3,Pending,39
760,4492,2023-02-01 15:00:00,Issue1,Pending,55
761,4396,2023-02-01 16:00:00,Issue3,Resolved,64
762,4379,2023-02-01 17:00:00,Issue1,Resolved,20
763,2155,2023-02-01 18:00:00,Issue2,Resolved,6
764,5209,2023-02-01 19:00:00,Issue3,Pending,97
765,6644,2023-02-01 20:00:00,Issue1,Resolved,30
766,9129,2023-02-01 21:00:00,Issue1,Pending,14
767,1379,2023-02-01 22:00:00,Issue1,Resolved,49
768,6404,2023-02-01 23:00:00,Issue2,Pending,90
769,387,2023-02-02 00:00:00,Issue1,Pending,56
770,7157,2023-02-02 01:00:00,Issue1,Resolved,92
771,9341,2023-02-02 02:00:00,Issue2,Resolved,36
772,923,2023-02-02 03:00:00,Issue1,Pending,23
773,6276,2023-02-02 04:00:00,Issue1,Pending,36
774,7803,2023-02-02 05:00:00,Issue1,Pending,32
775,245,2023-02-02 06:00:00,Issue3,Resolved,94
776,5423,2023-02-02 07:00:00,Issue3,Resolved,18
777,9874,2023-02-02 08:00:00,Issue3,Pending,26
778,576,2023-02-02 09:00:00,Issue3,Resolved,32
779,3388,2023-02-02 10:00:00,Issue2,Pending,97
780,8150,2023-02-02 11:00:00,Issue3,Resolved,88
781,4370,2023-02-02 12:00:00,Issue3,Resolved,53
782,699,2023-02-02 13:00:00,Issue1,Resolved,72
783,5844,2023-02-02 14:00:00,Issue3,Resolved,2
784,7710,2023-02-02 15:00:00,Issue3,Pending,73
785,1010,2023-02-02 16:00:00,Issue1,Resolved,39
786,1626,2023-02-02 17:00:00,Issue2,Resolved,26
787,3348,2023-02-02 18:00:00,Issue1,Pending,69
788,5268,2023-02-02 19:00:00,Issue3,Resolved,32
789,2936,2023-02-02 20:00:00,Issue2,Resolved,77
790,2313,2023-02-02 21:00:00,Issue1,Resolved,49
791,5590,2023-02-02 22:00:00,Issue1,Pending,38
792,9575,2023-02-02 23:00:00,Issue3,Pending,59
793,7002,2023-02-03 00:00:00,Issue3,Pending,46
794,8746,2023-02-03 01:00:00,Issue3,Pending,38
795,4744,2023-02-03 02:00:00,Issue1,Resolved,13
796,9672,2023-02-03 03:00:00,Issue2,Pending,93
797,1762,2023-02-03 04:00:00,Issue3,Resolved,75
798,1970,2023-02-03 05:00:00,Issue1,Resolved,86
799,5148,2023-02-03 06:00:00,Issue3,Resolved,26
800,3913,2023-02-03 07:00:00,Issue2,Resolved,80
801,6603,2023-02-03 08:00:00,Issue3,Pending,86
802,7676,2023-02-03 09:00:00,Issue1,Resolved,76
803,7516,2023-02-03 10:00:00,Issue3,Pending,86
804,1168,2023-02-03 11:00:00,Issue1,Resolved,54
805,9748,2023-02-03 12:00:00,Issue2,Pending,80
806,883,2023-02-03 13:00:00,Issue1,Pending,25
807,9621,2023-02-03 14:00:00,Issue1,Pending,48
808,9796,2023-02-03 15:00:00,Issue1,Resolved,31
809,3219,2023-02-03 16:00:00,Issue3,Pending,4
810,3587,2023-02-03 17:00:00,Issue2,Pending,70
811,9190,2023-02-03 18:00:00,Issue1,Pending,80
812,1556,2023-02-03 19:00:00,Issue2,Pending,76
813,1462,2023-02-03 20:00:00,Issue3,Pending,8
814,6587,2023-02-03 21:00:00,Issue2,Resolved,50
815,5570,2023-02-03 22:00:00,Issue1,Resolved,44
816,3509,2023-02-03 23:00:00,Issue3,Pending,59
817,2962,2023-02-04 00:00:00,Issue1,Pending,25
818,6780,2023-02-04 01:00:00,Issue1,Resolved,90
819,659,2023-02-04 02:00:00,Issue2,Pending,89
820,9537,2023-02-04 03:00:00,Issue1,Pending,79
821,2361,2023-02-04 04:00:00,Issue3,Resolved,76
822,6769,2023-02-04 05:00:00,Issue1,Resolved,81
823,8788,2023-02-04 06:00:00,Issue1,Resolved,13
824,1827,2023-02-04 07:00:00,Issue1,Pending,97
825,2376,2023-02-04 08:00:00,Issue2,Resolved,56
826,7972,2023-02-04 09:00:00,Issue1,Resolved,20
827,4932,2023-02-04 10:00:00,Issue3,Pending,77
828,3944,2023-02-04 11:00:00,Issue3,Pending,53
829,3338,2023-02-04 12:00:00,Issue3,Pending,19
830,36,2023-02-04 13:00:00,Issue1,Resolved,83
831,2921,2023-02-04 14:00:00,Issue1,Resolved,1
832,5481,2023-02-04 15:00:00,Issue3,Resolved,79
833,1965,2023-02-04 16:00:00,Issue3,Pending,66
834,5967,2023-02-04 17:00:00,Issue2,Resolved,93
835,4709,2023-02-04 18:00:00,Issue3,Pending,77
836,3254,2023-02-04 19:00:00,Issue2,Resolved,63
837,7037,2023-02-04 20:00:00,Issue3,Pending,40
838,4360,2023-02-04 21:00:00,Issue1,Resolved,11
839,6073,2023-02-04 22:00:00,Issue1,Resolved,16
840,1855,2023-02-04 23:00:00,Issue3,Pending,99
841,2130,2023-02-05 00:00:00,Issue1,Resolved,99
842,8510,2023-02-05 01:00:00,Issue1,Resolved,26
843,5776,2023-02-05 02:00:00,Issue2,Resolved,17
844,2350,2023-02-05 03:00:00,Issue2,Pending,91
845,6675,2023-02-05 04:00:00,Issue2,Resolved,44
846,9920,2023-02-05 05:00:00,Issue1,Resolved,38
847,1608,2023-02-05 06:00:00,Issue2,Resolved,96
848,6192,2023-02-05 07:00:00,Issue3,Resolved,47
849,8329,2023-02-05 08:00:00,Issue1,Resolved,31
850,8515,2023-02-05 09:00:00,Issue2,Pending,36
851,7393,2023-02-05 10:00:00,Issue3,Pending,27
852,827,2023-02-05 11:00:00,Issue1,Pending,22
853,7099,2023-02-05 12:00:00,Issue3,Resolved,91
854,2811,2023-02-05 13:00:00,Issue1,Pending,98
855,3378,2023-02-05 14:00:00,Issue1,Resolved,5
856,1321,2023-02-05 15:00:00,Issue3,Resolved,9
857,4089,2023-02-05 16:00:00,Issue3,Resolved,8
858,5554,2023-02-05 17:00:00,Issue3,Pending,85
859,2969,2023-02-05 18:00:00,Issue3,Resolved,76
860,1016,2023-02-05 19:00:00,Issue3,Resolved,34
861,4758,2023-02-05 20:00:00,Issue1,Pending,48
862,2216,2023-02-05 21:00:00,Issue1,Resolved,61
863,7866,2023-02-05 22:00:00,Issue1,Pending,60
864,7825,2023-02-05 23:00:00,Issue3,Pending,79
865,6455,2023-02-06 00:00:00,Issue1,Resolved,8
866,79,2023-02-06 01:00:00,Issue2,Pending,58
867,3739,2023-02-06 02:00:00,Issue1,Pending,58
868,6779,2023-02-06 03:00:00,Issue2,Pending,43
869,9688,2023-02-06 04:00:00,Issue2,Resolved,60
870,977,2023-02-06 05:00:00,Issue3,Pending,45
871,424,2023-02-06 06:00:00,Issue1,Resolved,3
872,4808,2023-02-06 07:00:00,Issue2,Resolved,58
873,8681,2023-02-06 08:00:00,Issue2,Resolved,63
874,3730,2023-02-06 09:00:00,Issue2,Resolved,78
875,3519,2023-02-06 10:00:00,Issue2,Pending,94
876,176,2023-02-06 11:00:00,Issue2,Pending,51
877,5089,2023-02-06 12:00:00,Issue2,Pending,12
878,5766,2023-02-06 13:00:00,Issue3,Pending,55
879,8031,2023-02-06 14:00:00,Issue3,Pending,32
880,5537,2023-02-06 15:00:00,Issue2,Resolved,64
881,9607,2023-02-06 16:00:00,Issue1,Resolved,20
882,628,2023-02-06 17:00:00,Issue2,Pending,14
883,5734,2023-02-06 18:00:00,Issue3,Pending,5
884,8605,2023-02-06 19:00:00,Issue1,Resolved,69
885,8336,2023-02-06 20:00:00,Issue2,Pending,18
886,1985,2023-02-06 21:00:00,Issue1,Resolved,19
887,7847,2023-02-06 22:00:00,Issue1,Resolved,11
888,9285,2023-02-06 23:00:00,Issue3,Pending,84
889,2658,2023-02-07 00:00:00,Issue2,Pending,67
890,8131,2023-02-07 01:00:00,Issue2,Pending,17
891,1160,2023-02-07 02:00:00,Issue2,Pending,83
892,8286,2023-02-07 03:00:00,Issue2,Resolved,33
893,3968,2023-02-07 04:00:00,Issue2,Resolved,12
894,8983,2023-02-07 05:00:00,Issue1,Resolved,80
895,5265,2023-02-07 06:00:00,Issue2,Pending,86
896,7199,2023-02-07 07:00:00,Issue2,Pending,19
897,4853,2023-02-07 08:00:00,Issue1,Pending,50
898,1529,2023-02-07 09:00:00,Issue1,Resolved,63
899,2993,2023-02-07 10:00:00,Issue3,Pending,63
900,3931,2023-02-07 11:00:00,Issue2,Resolved,97
901,9299,2023-02-07 12:00:00,Issue1,Pending,94
902,7351,2023-02-07 13:00:00,Issue1,Pending,80
903,701,2023-02-07 14:00:00,Issue3,Pending,28
904,1434,2023-02-07 15:00:00,Issue1,Resolved,15
905,3065,2023-02-07 16:00:00,Issue2,Pending,74
906,1429,2023-02-07 17:00:00,Issue2,Pending,40
907,5235,2023-02-07 18:00:00,Issue3,Resolved,1
908,7348,2023-02-07 19:00:00,Issue2,Pending,56
909,6148,2023-02-07 20:00:00,Issue1,Resolved,24
910,5538,2023-02-07 21:00:00,Issue1,Resolved,93
911,6172,2023-02-07 22:00:00,Issue2,Pending,21
912,1737,2023-02-07 23:00:00,Issue2,Resolved,55
913,198,2023-02-08 00:00:00,Issue2,Pending,97
914,1487,2023-02-08 01:00:00,Issue2,Resolved,49
915,6716,2023-02-08 02:00:00,Issue3,Pending,9
916,3021,2023-02-08 03:00:00,Issue2,Resolved,58
917,899,2023-02-08 04:00:00,Issue3,Resolved,28
918,9189,2023-02-08 05:00:00,Issue3,Resolved,52
919,8501,2023-02-08 06:00:00,Issue1,Pending,25
920,6372,2023-02-08 07:00:00,Issue1,Resolved,62
921,1614,2023-02-08 08:00:00,Issue3,Pending,77
922,5873,2023-02-08 09:00:00,Issue1,Pending,80
923,7285,2023-02-08 10:00:00,Issue3,Pending,10
924,8194,2023-02-08 11:00:00,Issue3,Resolved,96
925,9386,2023-02-08 12:00:00,Issue3,Pending,22
926,1814,2023-02-08 13:00:00,Issue1,Resolved,64
927,7253,2023-02-08 14:00:00,Issue3,Pending,92
928,7517,2023-02-08 15:00:00,Issue2,Pending,14
929,5797,2023-02-08 16:00:00,Issue3,Pending,52
930,648,2023-02-08 17:00:00,Issue3,Pending,26
931,4915,2023-02-08 18:00:00,Issue2,Pending,38
932,9073,2023-02-08 19:00:00,Issue2,Pending,41
933,4670,2023-02-08 20:00:00,Issue3,Pending,36
934,9417,2023-02-08 21:00:00,Issue2,Pending,7
935,1661,2023-02-08 22:00:00,Issue2,Resolved,89
936,6955,2023-02-08 23:00:00,Issue3,Resolved,47
937,1992,2023-02-09 00:00:00,Issue2,Resolved,40
938,8871,2023-02-09 01:00:00,Issue1,Resolved,41
939,5506,2023-02-09 02:00:00,Issue3,Pending,37
940,5205,2023-02-09 03:00:00,Issue3,Resolved,53
941,8499,2023-02-09 04:00:00,Issue1,Pending,83
942,1239,2023-02-09 05:00:00,Issue1,Resolved,42
943,4838,2023-02-09 06:00:00,Issue3,Pending,2
944,1735,2023-02-09 07:00:00,Issue1,Pending,26
945,1722,2023-02-09 08:00:00,Issue2,Resolved,64
946,7258,2023-02-09 09:00:00,Issue1,Pending,95
947,8063,2023-02-09 10:00:00,Issue1,Resolved,61
948,6621,2023-02-09 11:00:00,Issue3,Resolved,11
